player_id,player_object_id,player_name,dob,dod,gender,batting_style,bowling_style,country_id,image_url,image_metadata
10557,32389,Devraj Patil,1984-12-06,,M,right-hand bat,,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/83200/83231.1.jpg","{""id"": 83231, ""objectId"": 323625, ""slug"": ""devraj-patil"", ""url"": ""/db/PICTURES/CMS/83200/83231.1.jpg"", ""width"": 160, ""height"": 191, ""caption"": ""Devraj Patil"", ""longCaption"": ""Devraj Patil profile"", ""credit"": ""Jamie Alter"", ""photographer"": null, ""peerUrls"": null}"
59259,390480,Manprit Juneja,1990-09-12,,M,right-hand bat,right-arm offbreak,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/170800/170827.jpg","{""id"": 170827, ""objectId"": 687267, ""slug"": ""manpreet-juneja-portrait"", ""url"": ""/db/PICTURES/CMS/170800/170827.jpg"", ""width"": 160, ""height"": 200, ""caption"": ""Manpreet Juneja portrait"", ""longCaption"": ""Manpreet Juneja portrait, November 2013"", ""credit"": ""ESPNcricinfo Ltd"", ""photographer"": null, ""peerUrls"": null}"
70695,625964,Tim Seifert,1994-12-14,,M,right-hand bat,,5,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/303800/303816.png","{""id"": 303816, ""objectId"": 1222643, ""slug"": ""tim-seifert-portrait"", ""url"": ""/db/PICTURES/CMS/303800/303816.png"", ""width"": 160, ""height"": 202, ""caption"": ""Tim Seifert portrait"", ""longCaption"": ""Tim Seifert, May 2020"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
53391,314622,Krishmar Santokie,1984-12-20,,M,left-hand bat,left-arm medium,4,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/181800/181845.jpg","{""id"": 181845, ""objectId"": 728897, ""slug"": ""krishmar-santokie"", ""url"": ""/db/PICTURES/CMS/181800/181845.jpg"", ""width"": 160, ""height"": 200, ""caption"": ""Krishmar Santokie"", ""longCaption"": ""Krishmar Santokie profile picture"", ""credit"": ""ICC"", ""photographer"": null, ""peerUrls"": null}"
49106,232359,Colin Munro,1987-03-11,,M,left-hand bat,right-arm medium-fast,5,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/303700/303792.png","{""id"": 303792, ""objectId"": 1222619, ""slug"": ""colin-munro-portrait"", ""url"": ""/db/PICTURES/CMS/303700/303792.png"", ""width"": 160, ""height"": 202, ""caption"": ""Colin Munro portrait"", ""longCaption"": ""Colin Munro, May 2020"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
64758,500268,Ashton Turner,1993-01-25,,M,right-hand bat,right-arm offbreak,2,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/148100/148141.1.jpg","{""id"": 148141, ""objectId"": 575815, ""slug"": ""ashton-turner"", ""url"": ""/db/PICTURES/CMS/148100/148141.1.jpg"", ""width"": 160, ""height"": 192, ""caption"": ""Ashton Turner"", ""longCaption"": ""Ashton Turner"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
10386,37749,Nathan McCullum,1980-09-01,,M,right-hand bat,right-arm offbreak,5,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/303800/303806.png","{""id"": 303806, ""objectId"": 1222633, ""slug"": ""richard-collinge-portrait"", ""url"": ""/db/PICTURES/CMS/303800/303806.png"", ""width"": 160, ""height"": 202, ""caption"": ""Richard Collinge portrait"", ""longCaption"": ""Richard Collinge, May 2020"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
72509,677081,Keemo Paul,1998-02-21,,M,right-hand bat,right-arm fast-medium,4,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/352300/352355.4.jpg","{""id"": 352355, ""objectId"": 1353249, ""slug"": ""keemo-paul-player-portrait-2023"", ""url"": ""/db/PICTURES/CMS/352300/352355.4.jpg"", ""width"": 160, ""height"": 225, ""caption"": ""Keemo Paul, player portrait 2023"", ""longCaption"": ""Keemo Paul, player portrait 2023"", ""credit"": ""AFP/Getty Images"", ""photographer"": ""Randy Brooks"", ""peerUrls"": null}"
102574,1148776,Arjun Tendulkar,1999-09-24,,M,left-hand bat,left-arm medium-fast,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/357600/357633.4.jpg","{""id"": 357633, ""objectId"": 1367440, ""slug"": ""arjun-tendulkar-player-portrait"", ""url"": ""/db/PICTURES/CMS/357600/357633.4.jpg"", ""width"": 160, ""height"": 247, ""caption"": ""Arjun Tendulkar, player portrait"", ""longCaption"": ""Arjun Tendulkar, player portrait"", ""credit"": ""Mumbai Indians"", ""photographer"": null, ""peerUrls"": null}"
58435,379504,Adam Zampa,1992-03-31,,M,right-hand bat,legbreak googly,2,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/263500/263543.1.jpg","{""id"": 263543, ""objectId"": 1099536, ""slug"": ""adam-zampa"", ""url"": ""/db/PICTURES/CMS/263500/263543.1.jpg"", ""width"": 160, ""height"": 200, ""caption"": ""Adam Zampa"", ""longCaption"": ""Adam Zampa"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
58253,375126,Hardus Viljoen,1989-03-06,,M,right-hand bat,right-arm fast,3,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/309000/309065.png","{""id"": 309065, ""objectId"": 1232579, ""slug"": ""hardus-viljoen-portrait"", ""url"": ""/db/PICTURES/CMS/309000/309065.png"", ""width"": 160, ""height"": 200, ""caption"": ""Hardus Viljoen portrait"", ""longCaption"": ""Hardus Viljoen portrait, September 2020"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
56993,351588,Mark Wood,1990-01-11,,M,right-hand bat,right-arm fast,1,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/303900/303977.jpg","{""id"": 303977, ""objectId"": 1222880, ""slug"": ""mark-wood-portrait"", ""url"": ""/db/PICTURES/CMS/303900/303977.jpg"", ""width"": 160, ""height"": 200, ""caption"": ""Mark Wood portrait"", ""longCaption"": ""Mark Wood, May 2020"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
95329,1070196,Yash Thakur,1998-12-28,,M,right-hand bat,right-arm fast-medium,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/356700/356790.1.png","{""id"": 356790, ""objectId"": 1364996, ""slug"": ""yash-thakur-player-portrait"", ""url"": ""/db/PICTURES/CMS/356700/356790.1.png"", ""width"": 160, ""height"": 220, ""caption"": ""Yash Thakur player portrait"", ""longCaption"": ""Yash Thakur player portrait"", ""credit"": ""Google"", ""photographer"": null, ""peerUrls"": null}"
45443,19264,Liam Plunkett,1985-04-06,,M,right-hand bat,right-arm fast,1,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/304300/304347.jpg","{""id"": 304347, ""objectId"": 1223535, ""slug"": ""liam-plunkett-portrait"", ""url"": ""/db/PICTURES/CMS/304300/304347.jpg"", ""width"": 160, ""height"": 200, ""caption"": ""Liam Plunkett portrait"", ""longCaption"": ""Liam Plunkett, May 2020"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
3329,6285,Darren Lehmann,1970-02-05,,M,left-hand bat,slow left-arm orthodox,2,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/52300/52373.1.jpg","{""id"": 52373, ""objectId"": 215975, ""slug"": ""darren-lehmann-portrait"", ""url"": ""/db/PICTURES/CMS/52300/52373.1.jpg"", ""width"": 160, ""height"": 224, ""caption"": ""Darren Lehmann portrait"", ""longCaption"": ""Darren Lehmann portrait"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
51479,290713,Rohan Raje,1986-09-03,,M,right-hand bat,right-arm fast-medium,6,,
35344,45782,Davy Jacobs,1982-11-04,,M,right-hand bat,right-arm medium,3,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/262500/262570.1.jpg","{""id"": 262570, ""objectId"": 1096269, ""slug"": ""davy-jacobs-portrait"", ""url"": ""/db/PICTURES/CMS/262500/262570.1.jpg"", ""width"": 160, ""height"": 200, ""caption"": ""Davy Jacobs portrait"", ""longCaption"": ""Davy Jacobs portrait, October 2016"", ""credit"": ""Peter Della Penna"", ""photographer"": null, ""peerUrls"": null}"
9257,41028,Kamran Akmal,1982-01-13,,M,right-hand bat,,7,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/302800/302872.jpg","{""id"": 302872, ""objectId"": 1221232, ""slug"": ""kamran-akmal-portrait"", ""url"": ""/db/PICTURES/CMS/302800/302872.jpg"", ""width"": 160, ""height"": 202, ""caption"": ""Kamran Akmal portrait"", ""longCaption"": ""Kamran Akmal portrait, April 2020"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
47693,6903,Clint McKay,1983-02-20,,M,right-hand bat,right-arm fast-medium,2,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/202600/202611.1.jpg","{""id"": 202611, ""objectId"": 817151, ""slug"": ""clint-mckay-player-pic"", ""url"": ""/db/PICTURES/CMS/202600/202611.1.jpg"", ""width"": 160, ""height"": 192, ""caption"": ""Clint McKay player pic"", ""longCaption"": ""Clint McKay player profile pic"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
48744,220435,Arindam Ghosh,1986-10-19,,M,right-hand bat,right-arm medium,6,,
58276,376169,Michael Neser,1990-03-29,,M,right-hand bat,right-arm medium-fast,2,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/312100/312158.png","{""id"": 312158, ""objectId"": 1239217, ""slug"": ""michael-neser-portrait"", ""url"": ""/db/PICTURES/CMS/312100/312158.png"", ""width"": 160, ""height"": 200, ""caption"": ""Michael Neser portrait"", ""longCaption"": ""Michael Neser portrait, November 2020"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
61993,446548,Scott Boland,1989-04-11,,M,right-hand bat,right-arm fast-medium,2,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/361100/361197.jpg","{""id"": 361197, ""objectId"": 1380085, ""slug"": ""scott-boland-player-portrait-june-6-2023"", ""url"": ""/db/PICTURES/CMS/361100/361197.jpg"", ""width"": 600, ""height"": 436, ""caption"": null, ""longCaption"": ""Scott Boland player portrait, June 6, 2023"", ""credit"": ""ICC via Getty Images"", ""photographer"": null, ""peerUrls"": null}"
95323,1070188,Kamlesh Nagarkoti,1999-12-28,,M,right-hand bat,right-arm fast,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/271800/271894.4.jpg","{""id"": 271894, ""objectId"": 1132480, ""slug"": ""kamlesh-nagarkoti-player-portrait"", ""url"": ""/db/PICTURES/CMS/271800/271894.4.jpg"", ""width"": 160, ""height"": 240, ""caption"": ""Kamlesh Nagarkoti, player portrait"", ""longCaption"": ""Kamlesh Nagarkoti, player portrait"", ""credit"": ""ICC/Getty Images"", ""photographer"": ""Hannah Peters"", ""peerUrls"": null}"
12400,8119,Adam Voges,1979-10-04,,M,right-hand bat,slow left-arm orthodox,2,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/210800/210889.1.jpg","{""id"": 210889, ""objectId"": 862315, ""slug"": ""adam-voges"", ""url"": ""/db/PICTURES/CMS/210800/210889.1.jpg"", ""width"": 160, ""height"": 192, ""caption"": ""Adam Voges"", ""longCaption"": ""Adam Voges"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
49314,236694,Aditya Dole,1987-10-09,,M,right-hand bat,right-arm medium-fast,6,,
61334,430401,Asad Pathan,1984-06-17,,M,right-hand bat,right-arm medium,6,,
49096,232292,Swapnil Singh,1991-01-22,,M,right-hand bat,slow left-arm orthodox,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/362600/362607.1.png","{""id"": 362607, ""objectId"": 1383395, ""slug"": ""swapnil-k-singh-player-portrait"", ""url"": ""/db/PICTURES/CMS/362600/362607.1.png"", ""width"": 160, ""height"": 201, ""caption"": ""Swapnil K Singh player portrait"", ""longCaption"": ""Swapnil K Singh player portrait"", ""credit"": ""TNPL"", ""photographer"": null, ""peerUrls"": null}"
60588,422847,Harmeet Singh,1992-09-07,,M,left-hand bat,slow left-arm orthodox,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/148400/148408.jpg","{""id"": 148408, ""objectId"": 576724, ""slug"": ""harmeet-singh"", ""url"": ""/db/PICTURES/CMS/148400/148408.jpg"", ""width"": 160, ""height"": 200, ""caption"": ""Harmeet Singh"", ""longCaption"": ""Harmeet Singh"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
68063,573930,Lukman Meriwala,1991-12-11,,M,left-hand bat,left-arm fast-medium,6,,
53754,319745,Arun Karthik,1986-02-15,,M,right-hand bat,legbreak googly,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/362400/362423.1.png","{""id"": 362423, ""objectId"": 1382831, ""slug"": ""arun-karthick-kb-player-portrait"", ""url"": ""/db/PICTURES/CMS/362400/362423.1.png"", ""width"": 160, ""height"": 196, ""caption"": ""Arun Karthick KB player portrait"", ""longCaption"": ""Arun Karthick KB player portrait"", ""credit"": ""TNPL"", ""photographer"": null, ""peerUrls"": null}"
108645,1252370,Vivrant Sharma,1999-10-30,,M,left-hand bat,legbreak googly,6,,
96532,1081183,Abhijeet Tomar,1995-03-14,,M,right-hand bat,right-arm offbreak,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/338100/338164.4.jpg","{""id"": 338164, ""objectId"": 1311431, ""slug"": ""abhijeet-tomar-player-portrait"", ""url"": ""/db/PICTURES/CMS/338100/338164.4.jpg"", ""width"": 160, ""height"": 248, ""caption"": ""Abhijeet Tomar, player portrait"", ""longCaption"": ""Abhijeet Tomar, player portrait"", ""credit"": ""Kolkata Knight Riders"", ""photographer"": null, ""peerUrls"": null}"
62490,459257,Tymal Mills,1992-08-12,,M,right-hand bat,left-arm fast,1,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/305000/305042.jpg","{""id"": 305042, ""objectId"": 1224557, ""slug"": ""tymal-mills-portrait"", ""url"": ""/db/PICTURES/CMS/305000/305042.jpg"", ""width"": 160, ""height"": 200, ""caption"": ""Tymal Mills portrait"", ""longCaption"": ""Tymal Mills, June 2020"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
62457,457249,Carlos Brathwaite,1988-07-18,,M,right-hand bat,right-arm fast-medium,4,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/312100/312190.png","{""id"": 312190, ""objectId"": 1239257, ""slug"": ""carlos-brathwaite-portrait"", ""url"": ""/db/PICTURES/CMS/312100/312190.png"", ""width"": 160, ""height"": 201, ""caption"": ""Carlos Brathwaite portrait"", ""longCaption"": ""Carlos Brathwaite portrait, November 2020"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
19647,41434,Mohammad Hafeez,1980-10-17,,M,right-hand bat,right-arm offbreak,7,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/302800/302841.jpg","{""id"": 302841, ""objectId"": 1221196, ""slug"": ""mohammad-hafeez-portrait"", ""url"": ""/db/PICTURES/CMS/302800/302841.jpg"", ""width"": 160, ""height"": 201, ""caption"": ""Mohammad Hafeez portrait"", ""longCaption"": ""Mohammad Hafeez portrait, April 2020"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
54936,331855,Taruwar Kohli,1988-12-17,,M,right-hand bat,right-arm medium,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/109800/109871.1.jpg","{""id"": 109871, ""objectId"": 433093, ""slug"": ""taruwar-kohli"", ""url"": ""/db/PICTURES/CMS/109800/109871.1.jpg"", ""width"": 160, ""height"": 236, ""caption"": ""Taruwar Kohli"", ""longCaption"": ""Taruwar Kohli"", ""credit"": ""ESPNcricinfo Ltd"", ""photographer"": null, ""peerUrls"": null}"
101217,1121579,Prithvi Raj,1998-02-20,,M,left-hand bat,left-arm medium,6,,
6343,46569,Andre Nel,1977-07-15,,M,right-hand bat,right-arm fast-medium,3,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/99100/99128.2.jpg","{""id"": 99128, ""objectId"": 391186, ""slug"": ""portrait-of-andre-nel"", ""url"": ""/db/PICTURES/CMS/99100/99128.2.jpg"", ""width"": 160, ""height"": 190, ""caption"": ""Portrait of Andre Nel"", ""longCaption"": ""Portrait of Andre Nel"", ""credit"": ""Gallo Images"", ""photographer"": null, ""peerUrls"": null}"
47207,44938,Dillon du Preez,1981-11-08,,M,right-hand bat,right-arm fast-medium,3,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/89900/89952.1.jpg","{""id"": 89952, ""objectId"": 350556, ""slug"": ""dillon-du-preez"", ""url"": ""/db/PICTURES/CMS/89900/89952.1.jpg"", ""width"": 160, ""height"": 250, ""caption"": ""Dillon du Preez"", ""longCaption"": ""Dillon du Preez, Leicestershire, 2008"", ""credit"": ""Leicestershire CCC"", ""photographer"": null, ""peerUrls"": null}"
87569,942367,Mayank Dagar,1996-11-11,,M,right-hand bat,slow left-arm orthodox,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/356800/356822.1.png","{""id"": 356822, ""objectId"": 1365039, ""slug"": ""mayank-dagar-player-portrait"", ""url"": ""/db/PICTURES/CMS/356800/356822.1.png"", ""width"": 160, ""height"": 215, ""caption"": ""Mayank Dagar player portrait"", ""longCaption"": ""Mayank Dagar player portrait"", ""credit"": ""Unknown"", ""photographer"": null, ""peerUrls"": null}"
104825,1175496,Nitish Kumar Reddy,2003-05-26,,M,right-hand bat,right-arm medium-fast,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/314800/314899.png","{""id"": 314899, ""objectId"": 1246990, ""slug"": ""nitish-kumar-reddy-portrait"", ""url"": ""/db/PICTURES/CMS/314800/314899.png"", ""width"": 160, ""height"": 200, ""caption"": ""Nitish Kumar Reddy portrait"", ""longCaption"": ""Nitish Kumar Reddy portrait, January 2021"", ""credit"": ""ESPNcricinfo Ltd"", ""photographer"": null, ""peerUrls"": null}"
49403,240734,Mohnish Parmar,1988-04-12,,M,right-hand bat,right-arm offbreak,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/67200/67292.1.jpg","{""id"": 67292, ""objectId"": 262715, ""slug"": ""mohnish-parmar-player-profile"", ""url"": ""/db/PICTURES/CMS/67200/67292.1.jpg"", ""width"": 160, ""height"": 241, ""caption"": ""Mohnish-Parmar Player Profile "", ""longCaption"": ""Mohnish-Parmar Player Profile "", ""credit"": ""ESPNcricinfo Ltd"", ""photographer"": null, ""peerUrls"": null}"
53548,317292,Sarabjit Ladda,1986-07-10,,M,right-hand bat,legbreak,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/99200/99201.1.jpg","{""id"": 99201, ""objectId"": 391421, ""slug"": ""sarabjit-ladda-player-portrait"", ""url"": ""/db/PICTURES/CMS/99200/99201.1.jpg"", ""width"": 160, ""height"": 154, ""caption"": ""Sarabjit Ladda, player portrait"", ""longCaption"": ""Sarabjit Ladda, player portrait, February 19, 2009"", ""credit"": ""ESPNcricinfo Ltd"", ""photographer"": null, ""peerUrls"": null}"
49330,236810,Halhadar Das,1986-12-10,,M,right-hand bat,,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/111300/111322.1.jpg","{""id"": 111322, ""objectId"": 439156, ""slug"": ""halhadar-das-player-portrait"", ""url"": ""/db/PICTURES/CMS/111300/111322.1.jpg"", ""width"": 160, ""height"": 177, ""caption"": ""Halhadar Das, player portrait"", ""longCaption"": ""Halhadar Das, player portrait, December 2009"", ""credit"": ""ESPNcricinfo Ltd"", ""photographer"": null, ""peerUrls"": null}"
11271,48835,Dilhara Fernando,1979-07-19,,M,right-hand bat,right-arm fast-medium,8,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/305000/305088.jpg","{""id"": 305088, ""objectId"": 1224617, ""slug"": ""dilhara-fernando-portrait"", ""url"": ""/db/PICTURES/CMS/305000/305088.jpg"", ""width"": 160, ""height"": 200, ""caption"": ""Dilhara Fernando portrait"", ""longCaption"": ""Dilhara Fernando, June 2020"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
49034,230553,Kemar Roach,1988-06-30,,M,right-hand bat,right-arm fast-medium,4,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/305900/305913.1.jpg","{""id"": 305913, ""objectId"": 1225945, ""slug"": ""kemar-roach-player-portrait"", ""url"": ""/db/PICTURES/CMS/305900/305913.1.jpg"", ""width"": 160, ""height"": 200, ""caption"": ""Kemar Roach player portrait"", ""longCaption"": ""Kemar Roach player portrait, West Indies media day"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
49024,230193,Matthew Wade,1987-12-26,,M,left-hand bat,right-arm medium,2,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/263500/263523.1.jpg","{""id"": 263523, ""objectId"": 1099501, ""slug"": ""matthew-wade"", ""url"": ""/db/PICTURES/CMS/263500/263523.1.jpg"", ""width"": 160, ""height"": 200, ""caption"": ""Matthew Wade"", ""longCaption"": ""Matthew Wade"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
90143,974087,Rahmanullah Gurbaz,2001-11-28,,M,right-hand bat,,40,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/357000/357020.1.png","{""id"": 357020, ""objectId"": 1365535, ""slug"": ""rahmanullah-gurbaz-player-portrait"", ""url"": ""/db/PICTURES/CMS/357000/357020.1.png"", ""width"": 160, ""height"": 208, ""caption"": ""Rahmanullah Gurbaz player portrait"", ""longCaption"": ""Rahmanullah Gurbaz player portrait"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
52946,307448,Vikrant Yeligati,1985-04-23,,M,right-hand bat,right-arm offbreak,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/81100/81151.1.jpg","{""id"": 81151, ""objectId"": 316175, ""slug"": ""vikrant-yeligati-profile-picture"", ""url"": ""/db/PICTURES/CMS/81100/81151.1.jpg"", ""width"": 160, ""height"": 191, ""caption"": ""Vikrant Yeligati profile picture"", ""longCaption"": null, ""credit"": ""ESPNcricinfo Ltd"", ""photographer"": null, ""peerUrls"": null}"
8197,50431,Chamara Silva,1979-12-14,,M,right-hand bat,legbreak,8,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/305100/305100.jpg","{""id"": 305100, ""objectId"": 1224630, ""slug"": ""chamara-silva-portrait"", ""url"": ""/db/PICTURES/CMS/305100/305100.jpg"", ""width"": 160, ""height"": 200, ""caption"": ""Chamara Silva portrait"", ""longCaption"": ""Chamara Silva, June 2020"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
48148,44410,Farhaan Behardien,1983-10-09,,M,right-hand bat,right-arm fast-medium,3,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/263700/263766.1.jpg","{""id"": 263766, ""objectId"": 1100135, ""slug"": ""farhaan-behardien-portrait"", ""url"": ""/db/PICTURES/CMS/263700/263766.1.jpg"", ""width"": 160, ""height"": 200, ""caption"": ""Farhaan Behardien portrait"", ""longCaption"": null, ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
96757,1083030,KM Asif,1993-07-24,,M,right-hand bat,right-arm medium,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/356800/356800.1.png","{""id"": 356800, ""objectId"": 1365012, ""slug"": ""km-asif-player-portrait"", ""url"": ""/db/PICTURES/CMS/356800/356800.1.png"", ""width"": 160, ""height"": 187, ""caption"": ""KM Asif player portrait"", ""longCaption"": ""KM Asif player portrait"", ""credit"": ""Unknown"", ""photographer"": null, ""peerUrls"": null}"
52222,297583,Kyle Abbott,1987-06-18,,M,right-hand bat,right-arm fast-medium,3,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/267200/267241.1.jpg","{""id"": 267241, ""objectId"": 1117422, ""slug"": ""kyle-abbott-head-shot"", ""url"": ""/db/PICTURES/CMS/267200/267241.1.jpg"", ""width"": 160, ""height"": 193, ""caption"": ""Kyle Abbott head shot"", ""longCaption"": ""Kyle Abbott head shot"", ""credit"": ""Hampshire County Cricket Club"", ""photographer"": null, ""peerUrls"": null}"
9946,28764,Chandrasekar Ganapathy,1981-06-10,,M,right-hand bat,right-arm medium,6,,
34747,7252,Tim Paine,1984-12-08,,M,right-hand bat,right-arm medium,2,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/313700/313747.jpg","{""id"": 313747, ""objectId"": 1243576, ""slug"": ""tim-paine-player-portrait"", ""url"": ""/db/PICTURES/CMS/313700/313747.jpg"", ""width"": 160, ""height"": 200, ""caption"": null, ""longCaption"": ""Tim Paine player portrait"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
45159,56283,Abdur Razzak,1982-06-15,,M,left-hand bat,slow left-arm orthodox,25,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/202800/202853.1.jpg","{""id"": 202853, ""objectId"": 817729, ""slug"": ""abdur-razzak-player-portrait"", ""url"": ""/db/PICTURES/CMS/202800/202853.1.jpg"", ""width"": 160, ""height"": 192, ""caption"": ""Abdur Razzak player portrait"", ""longCaption"": ""Abdur Razzak player portrait"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
